Title,Yield,Ingredients,Steps,URL,Tags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Black Forest Cake,12-14 slices ,"[{'cherry_liqueur_mixture': ['1/2 cup sugar', '4 tbsp cornstarch', '1/4 cup cherry liqueur ', '3 cups pitted and quartered cherries']}, {'main': ['1 3/4 cups all purpose flour', '2 cups sugar', '3/4 cup cocoa', '2 1/4 tsp baking soda', '1/2 tsp baking powder', '1 tsp salt', '1 cup milk', '1/2 cup vegetable oil', '1 1/2 tsp vanilla extract', '2 large eggs', '1 cup hot water']}, {'frosting': ['3 3/4 cups heavy whipping cream cold', '2 cups powdered sugar', '3 1/4 tsp vanilla extract']}, {'ganache': ['3 oz semi sweet chocolate chips', '1/4 cup heavy whipping cream']}]","['To make the cherry mixture combine the sugar cornstarch and liqueur  in a medium sized saucepan over medium heat and stir to combine.', 'Heat until the mixture is wet and the sugar begins to melt.', 'Add the cherries and stir to coat them with the sugar mixture.', 'Cook mixture until the cherries start to soften and let out juices.', 'Remove from heat when the cherries are juicy and the juice has begun to thicken.', 'Pour the mixture into another bowl and refrigerate until cool.', 'To make the cake layers preheat the oven to 350 F  and prepare three 8 inch cake pans with non stick baking spray and parchment paper in the bottom.', 'Add the flour sugar cocoa baking soda baking powder and salt to a large mixer bowl and combine.', 'Set aside.', 'Add the milk vegetable oil vanilla extract and eggs to a medium sized bowl and combine.', 'Add the wet ingredients to the dry ingredients and beat until well combined.', 'Slowly add the hot water to the batter and mix on low speed until well combined.', 'Scrape down the sides of the bowl as needed to make sure everything is well combined.', 'Divide the batter evenly between the prepared cake pans and bake for 22 25 minutes or until a toothpick comes out with a few moist crumbs.', 'Remove cakes from oven and allow to cool for 2 3 minutes then remove to a cooling rack to finish cooling.', 'To make the whipped cream add the heavy whipping cream powdered sugar and vanilla extract to a large mixer bowl.', 'Whip with the whisk attachment until stiff peaks form.', 'To layer the cake first use a large serrated knife to remove the domes from the tops of the cakes so they are flat.', 'See my tips on how to level a cake and how to stack a cake.', 'Place the first cake layer on a serving plate or on a cardboard cake round.', 'Pipe a dam around the outside of the cake layer with some of the whipped cream.', 'Spread 3/4 to 1 cup of the cherry mixture on top of the cake in the center of the dam.', 'The juices will soak into the cake.', 'Fill in the rest of the dam with a layer of whipped cream and spread into an even layer.', 'Add the second layer of cake then repeat steps 14 thru 16.', 'Add the third and final layer of cake on top.', 'Frost the top and outside of the cake with the whipped cream.', 'Set the cake in the refrigerator.', 'To make the chocolate ganache add the chocolate chips to a medium sized bowl .', 'Heat the heavy whipping cream just until it begins to boil then pour over the chocolate chips.', 'Allow the chocolate and cream to sit for 1 2 minutes the whisk until smooth.', 'Drizzle the chocolate ganache around the edge of the cake then fill in the center.']",https://www.lifeloveandsugar.com/black-forest-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' cherries', ' chocolate', ' liqueur', ' whipped cream']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strawberry Snack Cake Recipe,14-16 slices ,"[{'filling': ['8 oz cream cheese', '1/4 cup sugar', '1 egg white', '1 tsp vanilla extract']}, {'main': ['3/4 cup sugar', '9 tbsp unsalted butter room temperature', '6 tbsp sour cream', '6 tbsp milk', '1 egg', '1 egg yolk', '1 1/2 tsp vanilla extract', '1 1/2 cups all purpose flour', '1 1/2 tsp baking powder', '1/4 tsp salt', '3/4 cup chopped strawberries chopped', '7 10 strawberries cut in half']}, {'topping': ['3/4 tsp cinnamon', '2 tbsp sugar']}, {'frosting': ['3/4 cup powdered sugar', '1 2 tbsp milk', '1/2 tsp vanilla extract']}]","['Preheat oven to 350 degrees.', 'Prepare a 9 inch cake pan with a circle of parchment paper in the bottom and grease the sides.', 'To prepare the cream cheese filling beat cream cheese and sugar together with a mixer until smooth.', 'Add the egg white and vanilla extract and mix until well incorporated.', 'Set aside egg yolk for cake batter.', 'Set aside cream cheese mixture.', 'To make the cake batter combine the sugar and butter and beat on medium speed until light in color and fluffy 3 4 minutes.', 'Don t skimp on the creaming time.', 'Add the sour cream and mix until well incorporated.', 'Add the milk and mix until well incorporated.', 'Add the egg egg yolk and vanilla extract and mix until smooth.', 'Combine the dry ingredients in a separate bowl.', 'Add the dry ingredients to the batter and mix until smooth.', 'Gently stir in the chopped strawberries 11.', 'Add half of the batter to the prepared cake pan and spread evenly.', 'Add spoonfuls of the cream cheese filling over the batter then gently spread into an even layer.', 'Add spoonfuls of the remaining cake batter over the cream cheese filling then gently spread into an even layer.', 'Add the strawberry halves to the top of the cake.', 'Don t press them into the cake just set them on top.', 'They will sink a bit when baking.', 'Combine the cinnamon and sugar for the topping and sprinkle it evenly over the top of the cake.', 'Bake the cake for 60 65 minutes or until browned on top and a toothpick inserted comes out moist but with a few cake crumbs.', 'It may have some moisture from the cream cheese layer but the cake should be crumbs.', 'Remove cake from the oven and allow to cool for about 15 minutes then remove to a cooling rack to finish cooling.', 'To make the icing combine the powdered sugar milk and vanilla extract and whisk until smooth.', 'Feel free to add more milk or powdered sugar as needed to thicken or thin the icing.', 'Drizzle the icing over the cake.', 'This cake can served after cooling at room temperature or refrigerated and served cold.', 'It is denser after being refrigerated.']",https://www.lifeloveandsugar.com/strawberry-snack-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' easter', ' july 4th', ' cakes and cupcakes', ' strawberry desserts', ' cake', ' cinnamon', ' cream cheese', ' dessert', ' recipe', ' strawberries']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Lemon Cake,12-14 Slices ,"[{'main': ['2 cups all purpose flour', '1 1/2 cups sugar', '3/4 tsp baking powder', '1 tsp baking soda', '1/2 tsp salt', '3 eggs', '2/3 cup vegetable oil', '2/3 cup fresh lemon juice', '3/4 cup sour cream']}, {'curd': ['1/4 cup fresh lemon juice ', '2 tsp finely grated lemon zest', '1/3 cup sugar', '4 egg yolks', '3 tbsp butter ']}, {'frosting': ['1 1/2 cups butter', '1 1/2 cups shortening', '12 cups powdered sugar', '3 tsp finely grated lemon zest', '6 tbsp fresh lemon juice', '3/4 tsp vanilla', '1 2 tsp water plus more to the consistency you want']}]","['Combine flour sugar baking powder baking soda and salt in a large bowl and whisk together.', '2.Add eggs oil and lemon juice.', 'Beat until smooth.', 'Add sour cream and beat until smooth.', 'Bake at 350 degrees in two 8 inch pans for about 25 minutes or until done.', 'Combine all ingredients in a double boiler (or in a metal bowl over a pot of simmering water like']",https://www.lifeloveandsugar.com/triple-lemon-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' lemon', ' lemon curd']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raspberry Cream Cheese Coffee Cake,12-14 Slices ,"[{'streusel': ['1/4 cup flour', '1/4 cup packed brown sugar', '1/4 1/8 teaspoon cinnamon', '2 tbsp butter melted']}, {'filling': ['8 oz cream cheese', '1/4 cup sugar', '1 egg white', '1/2 tsp vanilla extract', '1 cup raspberries cut in half']}, {'main': ['3/4 cup sugar', '9 tbsp unsalted butter room temperature', '6 tbsp sour cream', '6 tbsp milk', '1 egg', '1 egg yolk', '1 1/2 tsp vanilla extract', '1 1/2 cups all purpose flour', '2 tsp baking powder', '1/4 tsp salt']}, {'frosting': ['3/4 cup powdered sugar', '1 2 tbsp milk', '1/2 tsp vanilla extract']}]","['Preheat oven to 350 degrees.', 'Prepare a 9 inch cake pan with a circle of parchment paper in the bottom and grease the sides.', 'To prepare the streusel add flour brown sugar cinnamon and melted butter to a medium sized bowl and mix with a fork until all ingredients are incorporated.', 'Set aside.', 'To prepare the cream cheese filling beat cream cheese and sugar together with a mixer until smooth.', 'Add the egg white and vanilla extract and mix until well incorporated.', 'Set aside egg yolk for cake batter.', 'Set aside cream cheese mixture.', 'To make the cake batter beat sugar and butter until light in color and fluffy 3 4 minutes.', 'Add sour cream and milk and mix until well incorporated.', 'The batter may seem a little curdled.', 'Add egg egg yolk and vanilla extract and mix until smooth.', 'Combine flour baking powder and salt in a separate bowl.', 'Add dry ingredients to batter and mix until smooth.', 'Spread half of the cake batter into the bottom of the cake pan.', 'Spread the cream cheese filling evenly over the cake batter then arrange raspberries for the filling in an even layer over the cream cheese.', 'Spread remaining cake batter over the filling then sprinkle the streusel evenly over the top of the cake.', 'Bake coffee cake for 40 45 minutes.', 'It may still seem a little jiggly in the center when you remove it which is because of the cheesecake.', 'The cake should be a nice golden color on top.', 'Allow cake to cool and remove from cake pan.', 'Combine glaze ingredients and whisk until smooth.', 'Drizzle over the cake.', 'You can serve it warm or refrigerate it and serve it cool.', 'If you refrigerate it before serving and want to eat it warm you can microwave individual pieces for 10 15 seconds.']",https://www.lifeloveandsugar.com/raspberry-cream-cheese-coffee-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' easter', ' thanksgiving', ' christmas', ' new years', ' breakfast', ' cakes and cupcakes', ' other sweets', ' cinnamon', ' cream cheese', ' raspberries']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frozen Irish Cream Mousse Cake,10-12 Slices ,"[{'crust': ['14 oz package Oreos ground into crumbs', '6 tbsp unsalted butter melted']}, {'irish_cream_ice_cream': ['1 1/2 cups heavy whipping cream cold', '3/4 cup powdered sugar', '8 oz cream cheese room temperature', '1/2 cup sugar', '1/3 cup Irish Cream Liquor', '1 tsp vanilla extract']}, {'chocolate_mousse': ['1 1/2 cups heavy whipping cream cold', '1 tbsp Irish Cream Liquor', '1/2 cup powdered sugar', '2 tbsp unsweetened cocoa powder']}, {'topping': ['3/4 cup heavy whipping cream cold', '1 tbsp Irish Cream Liquor', '6 tbsp powdered sugar', 'Chocolate sauce optional']}]","['Line the bottom of a 9 inch springform pan with aluminum foil wrapping it around the removable bottom of the pan.', 'To make the crust combine the melted butter and Oreo crumbs and stir until combined.', 'Add the crumb mixture to the springform pan and press into the bottom in an even layer.', 'Set aside.', 'To make the ice cream whip the heavy whipping cream and powdered sugar on high speed until stiff peaks form.', 'Set whipped cream aside.', 'Beat cream cheese on medium high speed for 2 3 minutes until light and fluffy.', 'Slowly add the sugar to the cream cheese while mixing.', 'Add the Irish Cream Liquor and vanilla extract and beat until smooth and creamy scraping down the sides to make sure everything is well combined.', 'Fold the whipped cream into the cream cheese mixture until well combined.', 'Spread the ice cream evenly into the crust then set in the freezer.', 'To make the mousse layer whip the heavy whipping cream Irish Cream Liquor powdered sugar and cocoa powder on high speed until stiff peaks form.', 'Spread the mousse into an even layer on top of the ice cream.', 'Cover the cake and freeze until firm 4 6 hours.', 'Remove the cake from the springform pan.', 'To make the whipped cream topping whip the heavy whipping cream Irish Cream Liquor and powdered sugar on high speed until stiff peaks form.', 'Pipe the whipped cream around the outer edge of the cake.']",https://www.lifeloveandsugar.com/frozen-irish-cream-mousse-cake/,"[' recipes', ' sweets and treats', ' st patricks day', ' cakes and cupcakes', ' ice cream and ice cream pies', ' no bake desserts', ' valentines day favorites', ' chocolate', ' irish cream']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Cheesecake Layer Cake,14-16 Slices ,"[{'main': ['3/4 cup unsalted butter room temperature', '1 1/2 cups sugar', '1/2 tsp vanilla extract', '3 tbsp vegetable oil', '3 large eggs room temperature', '1 large egg white room temperature', '2 1/2 cups all purpose flour', '2 tsp baking powder', '1 tsp baking soda', '1/2 tsp salt', '1 tsp ground cinnamon', '1/2 tsp nutmeg', '1/8 tsp ground cloves', '1 3/4 cup pumpkin puree']}, {'main': ['24 oz cream cheese room temperature', '1 cup sugar', '3 tbsp all purpose flour', '1 cup sour cream', '1 tbsp vanilla extract', '1 tsp ground cinnamon', '1/2 tsp ground nutmeg', '1/8 tsp ground cloves', '4 large eggs room temperature']}, {'frosting': ['16 oz cream cheese room temperature', '1 cup butter room temperature', '12 cups powdered sugar', '2 tsp vanilla extract', '1 tsp ground cinnamon']}]","['Preheat oven to 300 F .', 'Line the entire inside of a 9 inch cake pan with aluminum foil.', 'Press it into the pan to get it as flat as you can.', 'You ll use the aluminum foil to lift the cheesecake out of the pan when it s baked and cooled.', 'In a large mixer bowl mix the cream cheese sugar and flour together until combined.', 'Use low speed to keep less air from getting into the batter which can cause cracks.', 'Scrape down the sides of the bowl.', 'Add the sour cream vanilla extract and and spices and mix on low speed until well combined.', 'Add the eggs one at a time mixing slowly and scraping the sides of the bowl after each addition.', 'Pour the cheesecake batter into the lined cake pan.', 'Place the cake pan inside another larger pan.']",https://www.lifeloveandsugar.com/pumpkin-cheesecake-cake/,"[' recipes', ' holidays', ' sweets and treats', ' thanksgiving', ' christmas', ' cakes and cupcakes', ' fall favorites', ' video posts', ' cake', ' cheesecake', ' cinnamon', ' dessert', ' pumpkin', ' recipe']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pumpkin Spice Baked Alaska,12-14 slices ,"[{'pumpkin_spice_ice_cream': ['1 1/4 cups canned pumpkin puree', '2 tsp ground cinnamon', '1/2 tsp nutmeg', '1/2 tsp ground ginger', '1/4 tsp cloves', '2 cans sweetened condensed milk', '1 tsp vanilla extract', '3 1/2 cups heavy whipping cream', '1 cup powdered sugar']}, {'additional': ['1/2 cup milk', '2 1/2 packages Walkers Shortbread Triangles', '4 egg whites', '1 cup sugar', '1/2 tsp cream of tarter']}]","['To make the ice cream combine the pumpkin puree cinnamon nutmeg ginger and cloves.', 'In a separate large bowl add the sweetened condensed milk and vanilla.', 'Add the pumpkin mixture and combine.', 'Set aside.', 'Add the heavy whipping cream and powdered sugar to a large mixer bowl fitted with the whisk attachment and whip on high speed until stiff peaks form.', 'Add the sweetened condensed milk mixture to the whipped cream in two parts carefully folding them together until well combined.', 'Set aside.', 'Put the milk into a small bowl.', 'Line a 3 quart bowl with a layer of clear wrap.', 'Fill about 1/3 of the bowl with the pumpkin ice cream mixture.', 'Add a layer of shortbread on top of the pumpkin ice cream dipping each piece of shortbread into the milk before adding it.', 'Create a full layer.', 'Top the shortbread with another layer of pumpkin ice cream followed by another layer of shortbread dipped into the milk.', 'Add the remaining ice cream and then a final layer of shortbread dipped into the milk.', 'Freeze the ice cream and shortbread layers until completely firm and frozen 7 8 hours or overnight.', 'Turn the bowl over onto a serving platter and place the cake on the platter.', 'You can use the clear wrap to help you remove it from the bowl.', 'If it has trouble coming out of the bowl just leave it overturned until it slips out.', 'Set the cake back into the freezer.', 'To make the meringue combine the egg whites sugar and cream of tartar in a metal heatproof mixer bowl.', 'Place the bowl over a saucepan with simmering water.', 'Whisk constantly until sugar is dissolved and whites are warm at 160 degrees about 4 6 minutes.', 'Remove from heat.', 'Using the whisk attachment beat on low speed gradually increasing to high until stiff glossy peaks form 5 to 7 minutes.', 'Get the cake out of the freezer and fully cover with the meringue.', 'Use the underside of a spoon to create a swirled pattern.', 'If you have a kitchen torch use it to toast the meringue.', 'You could also toast it in the oven quickly.', 'Freeze cake until ready to serve.']",https://www.lifeloveandsugar.com/pumpkin-spice-baked-alaska/,"[' recipes', ' holidays', ' sweets and treats', ' halloween', ' thanksgiving', ' christmas', ' cakes and cupcakes', ' ice cream and ice cream pies', ' no bake desserts', ' video posts', ' cake', ' cinnamon', ' dessert', ' ice cream', ' meringue', ' pumpkin', ' recipe', ' shortbread', ' sweetened condensed milk']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
White Chocolate Raspberry Mousse Cake,12-14 Slices ,"[{'main': ['3/4 cup Countryside Creamery Unsalted Butter room temperature', '1 1/2 cups Baker s Corner Sugar', '3/4 cup Friendly Farms Sour Cream', '1 tbsp Stonemill Vanilla Extract', '6 Goldhen Large Egg Whites room temperature', '2 1/2 cups Baker s Corner All Purpose Flour', '4 tsp Baker s Corner Baking Powder', ' tsp Stonemill Salt', '3/4 cup Friendly Farms Milk room temperature', '1/4 cup water']}, {'white_chocolate_mousse': ['6 ounces Baker s Corner White Chocolate Chips', '1 cup Countryside Creamery Heavy Whipping Cream cold divided', '1/2 cup Baker s Corner Powdered Sugar']}, {'filling': ['3 1/2 cups raspberries ', '2 tsp cornstarch', '1 1/2 tbsp Baker s Corner Sugar', '3 1/2 tsp unflavored powdered gelatin', '2 3/4 cups Friendly Farms Heavy Whipping Cream cold', '1 2/3 cups Baker s Corner Powdered Sugar']}]","['Prepare three 8 inch cake pans with parchment paper circles in the bottom and grease the sides.', 'Preheat oven to 350 F .', 'In a large mixing bowl cream the butter and sugar together until light in color and fluffy about 3 4 minutes.', 'Do not skimp on the creaming time.', 'Add sour cream and vanilla extract and mix until well combined.', 'Add egg whites in two batches mixing until well combined after each.', 'Scrape down the sides of the bowl as needed to be sure all ingredients are well incorporated.', 'Combine dry ingredients in a separate bowl then combine the milk and water in a small measuring cup.', 'Add half of the dry ingredients to the batter and mix until well combined.', 'Add the milk mixture and mix until well combined.', 'Add remaining dry ingredients and mix until well combined.', 'Scrape down the sides of the bowl as needed to be sure all ingredients are well incorporated.', 'Divide the batter evenly between the cakes pans and bake for about 21 23 minutes or until a toothpick comes out with a few crumbs.', 'Remove the cakes from the oven and allow to cool for about 2 3 minutes then remove to cooling racks to cool completely.', 'Heat 1/4 cup  heavy cream until it just starts to boil then pour over the white chocolate chips.', 'Cover with clear wrap for 3 4 minutes then whisk until smooth.', 'Sometimes the white chocolate doesn t completely melt.', 'If that happens microwave white chocolate mixture in 10 second increments stirring well between each increment until smooth.', 'Set aside to cool to about room temperature.', 'Whip remaining 3/4 cup  of heavy whipping cream and powdered sugar in a large mixer bowl fitted with the whisk attachment until stiff peaks form.', 'Carefully fold about 1/3 of the whipped cream into the cooled white chocolate mixture until combined.', 'Fold in the remaining whipped cream until well combined.', 'Set the mousse in the refrigerator until ready to use.', 'Puree raspberries with a food processor then strain through a fine mesh sieve to discard seeds.', 'You should end up with about 1 1/4 cups of puree.', 'To make the raspberry filling add half a cup of the raspberry puree to a small saucepan along with the cornstarch and sugar.', 'Heat slowly over medium heat until the mixture begins to thicken and boil.', 'Boil for one minute then remove from heat to cool.', 'Set aside.', 'To make the raspberry mousse add remaining 3/4 cup of raspberry puree to a large dish so that the puree makes a thin layer.', 'Sprinkle the powdered gelatin evenly over the puree and let stand for 4 5 minutes.', 'Heat the puree and gelatin in the microwave in 10 second intervals until warm and smooth.', 'Set the mixture aside to cool to room temperature or in the fridge.', 'Note that the colder the mixture gets the firmer it will be.', 'If you want a more cohesive pink color frosting you won t want it to firm up too much before adding to the whipped cream in the next steps but it should be at least room temperature.', 'The firmer the mixture gets the chunkier your raspberry mixture will be.', 'Whip the heavy whipping cream and powdered sugar in a large mixer bowl fitted with the whisk attachment until stiff peaks form.', 'Add the cooled raspberry gelatin mixture to the whipped cream and gently whip until well combined.', 'Refrigerate until ready to use.', 'If your raspberry mixture was still a little thin when you added it the whipped cream may be a bit thin.', 'It should firm up in the fridge.', 'Use a large serrated knife to remove the domes from the top of the cakes so that they re flat.', 'Place the first cake on a serving plate or a cardboard cake round.', 'Pipe a dam of raspberry mousse around the edge of the cake then spread 4 5 tablespoons of raspberry filling evenly into the center.', 'Add about half of the white chocolate mousse on top of the raspberry filling and spread into an even layer.', 'Add the second cake layer and another layer of raspberry filling and white chocolate mousse.', 'Top the cake with the remaining layer of cake.', 'Frost the outside of the cake.', 'If needed refer to my tutorial on how to frost a smooth cake.', 'Pipe swirls around the top of the cake.']",https://www.lifeloveandsugar.com/white-chocolate-raspberry-mousse-cake/,"[' recipes', ' holidays', ' sweets and treats', ' valentines day', ' easter', ' cakes and cupcakes', ' video posts', ' cake', ' dessert', ' raspberry', ' recipe', ' white chocolate']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chocolate Chip Cookie Dough Ice Cream Cake,10-12 Servings ,"[{'main': ['1 cup flour', '1 cup sugar', '1/4 1/8 cup Hershey s Special Dark Cocoa powder', '1 tsp baking soda', '1 large egg', '1/2 cup buttermilk', '1/2 cup vegetable oil', '3/4 tsp vanilla extract', '1/2 cup boiling water']}, {'eggless_cookie_dough': ['6 tbsp butter', '1/2 cup brown sugar', '1 tsp vanilla extract', '1 cup flour', '1 2 tsp milk', '1/2 cup mini chocolate chips']}, {'ice_cream': ['8 oz cream cheese softened', '1/2 cup brown sugar', '1/8 cup milk', '2 tsp vanilla extract', '8 oz Cool Whip ', '1/2 cup mini chocolate chips']}, {'additional': ['4 8 oz Cool Whip for icing cake', 'additional mini chocolate chips for decorating', 'chocolate sauce if desired ']}]","['Preheat oven to 300 degrees 2.', 'Put all dry ingredients in a large bowl and whisk together.', 'Add eggs buttermilk and vegetable oil to the dry ingredients and mix until smooth.', 'Add vanilla to boiling water and add to mixture.', 'Mix at medium speed until smooth.', 'Pour into 2 8 inch pans and bake 25 30 minutes.', 'Remove from oven and let cool for 5 10 minutes in pans then remove to cooling rack to finish cooling.', 'Once cooled cut off cake domes with a long serrated knife.', 'You don t have to do this step but it will give you more even layers.', 'While the cake cools cream the butter and brown sugar 2.', 'Mix in the vanilla extract.', 'Add the flour and milk and mix thoroughly.', 'The dough will be thick.', 'Mix in the chocolate chips.', 'Roll the dough into little balls that are between 1/2 and 3/4 inch in diameter.', 'Place the balls of dough in the fridge to firm up.', 'If they end up a little big cut them in half before adding them to the ice cream.', 'Once the cake has cooled and the cookie dough balls are firm make the ice cream.', 'Combine cream cheese and sugar together in the bowl of a stand mixer or with a hand mixer.', 'Mix until completely combined.', 'Add the milk and vanilla extract and mix until well combined.', 'Fold in the cool whip and mini chocolate chips.', 'Add about 3/4 of the cookie dough balls and stir together.', 'Line the sides of an 8 inch springform pan with parchment paper.', 'The parchment paper should stick up above the top edge of the pan since the cake will probably be a little taller than your pan.', 'If you want put a cardboard cake circle in the bottom of the pan.', 'NOTE You should be using the same 8 inch pan you used for the cake.', 'Not all 8 inch pans are exactly the same size.', 'Your cake needs to fit in this pan.', 'Put the first cake layer in the bottom of your pan.', 'Top with half of the ice cream.', 'Add second cake to the pan.', 'Top with remaining ice cream.', 'Allow ice cream cake to freeze completely 6 8 hours.', 'When frozen remove from springform pan and remove parchment paper from sides.', 'Ice cake with additional cool whip then top with additional mini chocolate chips remaining cookie dough and chocolate sauce if desired.']",https://www.lifeloveandsugar.com/chocolate-chip-cookie-dough-ice-cream-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' ice cream and ice cream pies', ' cake', ' chocolate cake', ' chocolate chip', ' cookie dough', ' cream cheese', ' dessert', ' food', ' ice cream', ' recipe', ' white chocolate']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cookie Dough Brownie Layer Cake,12-14 Slices ,"[{'brownies': ['1 1/2 cup vegetable oil', '3 cups sugar', '3 tsp vanilla extract', '6 eggs', '1 1/2 cup flour', '1 cup cocoa ', '3/4 tsp baking powder', '1/4 tsp salt']}, {'cookie_dough': ['1 1/2 cup butter softened', '1 cup sugar', '1 1/2 tsp vanilla', 'two 15.25 oz boxes funfetti dry cake mix heat treated', '1 1/3 cups flour heat treated', '3 4 tbsp milk', '4 5 tsp sprinkles', '3/4 cup white chocolate chips', '3/4 cup chocolate chips']}, {'ganache': ['12 oz semi sweet chocolate chips divided', '1 cup heavy whipping cream divided']}, {'frosting': ['1/4 cup butter', '1/4 cup shortening', '2 cups powdered sugar', '1/4 cup cocoa', '1 tbsp water or milk', 'sprinkles for topping if desired']}]","['Line the bottoms of three 8 inch cake pans with parchment paper and grease the sides.', 'Preheat oven to 350 degrees.', 'Mix together the oil sugar and vanilla extract.', 'Add eggs and mix until well combined.', 'Combine flour cocoa baking powder and salt.', 'Slowly add dry ingredients to the egg mixture until well combined.', 'Pour the batter evenly into the three pans and spread evenly.', 'Bake for 25 30 minutes or until a toothpick comes out with a few crumbs.', 'Remove brownies from oven and allow to cool for about 10 minutes in the pan then remove to cool on wire rack.', 'While brownies cool make cookie dough.', 'To make the cookie dough 1.', 'Cream butter and sugar together until light and fluffy about 3 4 minutes.', 'Mix in vanilla extract.', 'With the mixer on low speed add one entire box of dry cake mix plus 1 1/2 cups from a second box of cake mix and mix until combined.', 'Add 1 cup flour and mix until combined.', 'Add milk and up to an additional 1/3 cup of flour to preferred thickness.', 'Stir in sprinkles and chocolate chips.', 'Dough will be thick.', 'Set aside.', 'To assemble cake Once the brownies are cool it s time to put the layers together.', 'You can pile the cookie dough onto the brownies stack the layers and leave messy layers or use the method']",https://www.lifeloveandsugar.com/funfetti-cake-batter-cookie-dough-brownie-layer-cake/,"[' recipes', ' sweets and treats', ' cakes and cupcakes', ' brownie', ' buttercream', ' cake', ' cake batter', ' cake mix', ' chocolate', ' chocolate chip', ' cookie dough', ' dessert', ' food', ' funfetti', ' recipe', ' sprinkles']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mini Berries and Cream Puff Pastry Cakes ,"6 Mini ""Cakes"" ","[{'main': ['1 package Pepperidge Farm Puff Pastry thawed ', '1 egg white', 'Fresh blueberries strawberries and raspberries']}]","['Preheat oven to 400 F and line a cookie sheet with parchment paper.', 'Unfold the puff pastry sheets and use a circle cutter that s about 3 inches in diameter to cut out 9 circles per puff pastry sheet for a total of 18 circles.', 'Brush the pastry circles with a little egg white then bake 10 12 minutes or until lightly golden.', 'Remove the pastry circles from the oven.', 'They will have puffed up a good bit so you ll want to gently press them down to flatten them out a bit.', 'Place an oven mitt  over your hand when pressing down since the circles are still hot.', 'Allow them to cool.', 'To make the whipped cream add the heavy whipping cream powdered sugar almond extract and vanilla extract to a large mixer bowl and whip on high speed until soft peaks form.', 'Add the mascarpone cheese to the whipped cream and whip until stiff peaks form.', 'It will happen fairly quickly.', 'To build the cakes start with one pastry circle on the bottom.', 'Add a swirl of whipped cream then top with berries.', 'Repeat with two more layers of pastry whipped cream and fruit with the third layer of whipped cream and fruit being the top.', 'Pipe a small dollop of whipped cream on top of the fruit before adding the next pastry layer to help the layers stick together.', 'You should end up with a total of 6 mini cakes .', 'Set in the refrigerator well covered until ready to use.', 'These are best eaten within 24 hours but will be fine in the fridge for 2 3 days.', 'Thaw at room temperature for no more than 40 minutes.']",https://www.lifeloveandsugar.com/mini-berries-and-cream-puff-pastry-cakes/,"[' recipes', ' holidays', ' sweets and treats', ' easter', ' cakes and cupcakes', ' other sweets', ' almond', ' blueberries', ' dessert', ' mascarpone cheese', ' puff pastry', ' raspberries', ' strawberries']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
